cleaned_text,label,username_encoded
yes lets let the entire russian army enter europe as refugees brilliant plan,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZZzRHOVlkWWhUdy03V0JnaDBLU2xzSlVOMWRjOXBWODc3U2Z4X3hEbzNFc21ydXlIRHF6TUs1RlpoRVZqc0t1ZnM2THBpMVpYbGNKMnEtbFFmX0V0M0E9PQ==
plenty of plebs left to refill the ranks,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZcWJsWkw1RkFjUWhuWEVHZHdqRTYtMURVazJaYzBGWDUwck9ud05lS1ByQWNFM0lqZUdaUzNJcEc2TF9heE5VNTBVY2Utbmd2eHFLeEN2TDhYZElQbnc9PQ==
the only place these mfs are is in hell sucking on satans dick,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdGZxLWZIM0xPczZJak51QjhqaUF1MkVMcDhRM3c5TlpBNXpQYlhDY29WME11V0RxWDJmVlVPVWVHdm9Qc0lISFNIaS1xVlJOejZLVnVUSVptQmFTVUE9PQ==
any content not relating to the invasion of ukraine will be removed,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZQURMN0dmNGZUS3lpY1EtWUllX2J6elJUdnhodkNaR1dvYWNvclpPc2NCc1B0dmxvQTBLMzNSWlZGVkhIS0NhZDhXZmR3V3dheGNaM1BBQ0JNTnhsbjhzOTE4T1ZlbG9tc2hGd1lXLV93eFE9
nice car would feel safe driving around with it,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVkhWenMydW5TSDFzUHkyTzQ0QThBVXRFcDR5VmRqQlNpX0t3QXlJUG9VQXIyaDAxQWRKdEJVMjRPaXlGeDlaSFROcUVhZGFWR0NROHNFQ0oxUXptSlI2NzY3eE5UV2NGeTl0Z1RTeTE3dnM9
nice music,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZazFGVGNxTE50WXdQSzlIYkF0QWlFZkhlemlnbXZMUDFLQnR6VDgzd0JiaUdlckNWN2hRQUNDZVhiVi1SQVF5MmVxdGxGbGdIdkc5VFRtSXJCdkx5NVE9PQ==
they got exactly what they came for,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZNTJzVTVlVzdVM2dPcEJoZmQwZkNZT0RjOWh5emZQSFl4ZzNvUDRJWUFCUzFCSXRtVHBhZlFvY2haVTY5WV9Rc2pkS3psXy1mZGI4R1hLQ09uZHRNdlE9PQ==
dont invade sovereign countries then,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZNFNodXJHN3FRS1pNNnA3dVRteTdiUWlqUWU5RFhTRkZwdWhfZS1PSGxNcTdJMEtSRkRoNEh6UzRhamM4VDUyM2tURkdRQnhic014M2tRNUJYdUZhTUE9PQ==
we dont want the russians in europe thanks,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZWVNqTnBqX3FZYVViTnRPa2NHNWNjWUl2TzNTT1dJM0hlUEl3OXUybXp5YUpfY2NVWGxqTFRSMXdWWHEwRW8xV3RWUVN5RFA2bjY3RmdraDI5Q040cEE9PQ==
nah we just dont want fucking criminals that got pulled out of jail to fight on ukraine suddenly having the same rights as a law abiding eu citizen,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZQV9QdXFqdmdOOVltZ29FVXpCWDVwbi1OWmdCZ1JydkNfeWhLdzhUVExZSkRlRC1Pc0dXWjg0U3h4N2g1S1N2VVF6ejFTUDhOMFRvbVFhWEstV3NuUFE9PQ==
i cant stop watching this i was literally crying and then i saw there was music so that was iti nearly passed out with laughter thankyou for making my morning  when he sets his foot on firefuck sake ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZaHZqa0dXUWxveDlYZGlHOWFWX1Y4UUFkOUt5c2VaaXVFbFVUZFpSOU1iY3hUaER2d1BiWWVoaGpKdUwtNnItMzJtV3hfWnJqVW1jTTBZWmh5UnJWX0E9PQ==
its so creepy how the wind moves the bags,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZbnNRRGo1OFlrenliNFd4ajNCd3NONkI4NmRtOE90Z0JIY2xibnRNVnFhUmRkdFotSGFkanc4RFhwNVVjeEZQRGxIOWpvaGVHc3V6UjE1eVpPX3BYZVE9PQ==
so has america and every other major country the globalist elites are pushing us into ww and we are the only ones who will suffer us few <number>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNabjNucGhhcEUxMUdpNml3RHN0bHlfSDY4REM1R1hlV0xTWE82STBXMDNxYU5vZVg4ZUtDa2d5dm14YlJfZElyMkhqYWRSYVZ4U2Q5alNsckRYZU5iWm14Rmc4b1d0M2JmWVk3TEFaWTE3NEU9
you mean threaten to stop ukraine aid no thanks,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRHBDZGV3VUdKUkk1NEhTNmdBb0dfOS1ia01WaGFaT0dWd21zUHJTUUFUWHhPeXNsSGhnbGVkX245RmhsMTN5R20yckRCbHk3ZmJwTE9xV1VRM05sSjFCbFpWQjVMZFJ3WllPWWxvNnFVcWs9
this is fucking wild putler has these guys believing in drunk russian women in paradise does life in russia suck that bad like it does in some places in the middle east where someone with a magical book that can read when you cant tells you some fanciful tale of getting orgies after you sacrifice yourself to save putlers <cur>b mansion what the fuck is next vbieds and these fucking vodka drinking commie fucking orc invaders will be clacking off svests in cqc engagements whats next putler trains buses and airplanes for fuck sakes,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaVHQxejQxdE0tb0J5dURfWXRFOWRoRm1PTjdMYUxtYWdMd3pBODNyenhRejcyUEJmX3NKYmp1cGUtSTZPMVlIeGR0RGh3ZUdxSjZNaTVTS01IejdzRXc9PQ==
thoughts prayers arent doing much,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNab1NNMUV6VGFZUl9ZUU5xODduZFIwQ1lPMFRNcTI4aTczZGJ4M3NDZmtQbFlpTWJucml0YUoxci1qN0ZFWmpKazBiUWhUbGh1WDRJbnhmZDhHd1BOTXc0NDI5Z0ZQSlVKZDJ3T3ZfTmZSb2c9
wooot woooot thanks canada,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaUFM5ZHZDd2VHX1JtcnlQUTl3RnlEdXRuWUhLaEMyZXRoNGtFanBhVmU0Y19HSVVjUTdkR2pBSmRKcHBJUTFDOG5xblNEY21KZlVYWjQxa3FMS3A0TGc9PQ==
dont think its it putler telling them that its much like the american military culture with us saying til valhalla as of late i remember when we lost friends right the end of our prayers wed say amen or til valhalla sucks these guys found out this way,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWHF5NXdZQUN3Nk5KX3ctWVJJVmgyeVZRR2piYlhnNElFTjdUSk1kQmF1WV9DVUx2SVZlYkM3WjFtUkV4MnJIR0dPaEZpLU9wUWlfR2k0VDctcGtuNWc9PQ==
hope he makes it home but i wish hed die before his wife and kids as they watch him parish because so many ukraines had to watch everything parish and nothing could be done,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaM0RWXzljaVZzVnZEc1dMeHFXVWZWRnFiR0hmMXZJRTloZmVCY19aYm9XWkNWN3FTZ3ZuTkpFa2hEd2FnS3RDQlZTcjBBSGx4dlhoWWRxb2tXUDlLTlE9PQ==
no sympathy rot you scumbags,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNacWNnbkgtQWVHTWdGZnR6cEpvYWg5bmpOeDItNVNyTFBxbVlPOURRMmRRcTV5QjUxTU1CM1MzRTRsRVpQZDRtYldGeWRQZzVuTWRFc0dBOXpLc2I3WXc9PQ==
ask the eu to stop funding the war by importing russian gas we will think about india later thats not even in the eu,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaQkl4NjBmUVVjMDVrZUxaaWhYTHBfQlFKSUE5Umd2NFVwb1hjTFJEcXBSQjJvZGFWS3ZQYWZXSE1zblNFWGhNdDF0aWR3blJyWTZwVkFmY3poT0Ixb0E9PQ==
india doesnt have the sole responsibility to stop the war by stopping importing energy from russia better ask other nations indians couldnt care less about what is happening in europe,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaLXZPTlJJZmJVU2QzMGp0VFlUUlViTERxblRHQWNkdFk3d3plS1h4aTRQcXdRR3k5c29WeVh0MW5YdFRUcEJUTHVUQm16MUFxOFBmS1ZHOW5tZXpCb3c9PQ==
they are already in paradise drinking wine with buxom girls should we tell him where dead russians actually end up,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNabE1IcFpxZ0dVYkw0UGQ0aUV2YW9EUUwtLU90WEtueXZaYlRXSjh3QWF5aElsa1JXMjJYN2h2eURXVjdqS0Zqd3dXYUVmRlFkaERycWRUUDU5TzdLdGc9PQ==
i never said they did,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRUxiSzdKWEVmdzlTU3N6QW5CV09qazdhZVBZSEh1QW9wZDQ4TXpLZjBjNnRvMGpFdXV3WVVUUFB5UTJMdUJxNVVmV1Z5OFpya19LZzB0M0dDNW1SejJxYWJXUXIwZ1lpOU5BZDJYWFNrUXc9
o dear  i seem to have misplaced my sympathy so a tough sht will have to do instead ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaUWFkMm9lWVlSTFRsRVQxcjNBd2xmTy1FRS1aQ2htaWNHdGRBTTg1N0VnSFlOLWlxdW1jNV9yOUd3ME5JWHJPUGtZYzlVTWhwM1c1X2VBS280WUVRRGZVZnBhVDJ1QlhGZzFIMHJsQU9CU289
the us must tell the world ukraine is not allowed to shoot atacms and other munitions at long range then secretly let them do it,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaN0VGT2I3UXBSQnowN1JFNlpWbFMxZUFnWHAyOTFjMmFpaURlc0VzeTFmWElTREh1WmdFRHEtb0RCQ0dUYURDdlZtR29PeWVUT05MY0VuNTNOT1c2N3c9PQ==
and nothing of value was lost the end,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaaGE5M1Y1Z3FQWDl4YzZid2FCSy1GcmlDcGdfSjQtdXJXRExxcUJfNi02OE1tTGdoM0FZNWVaZVBfZFZWYlAwUXFuQ2pzR2dRWkpwVXRFY216b2ZvM2c9PQ==
however the idea has merit you could totally upend discipline and order by telling them that they have hope somewhere else nice mind fk thats how russians do it,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaQm9OM1lPVXNBWTVDbTBWVW5zVlBJbVRLV0RGOXlTWU9QRTFUbnVYb3FFeG9zMHhvZE5KTlctU3psQk51VUNQRTY3eFBQSnRDX1ZaNkdGQ3M4cWZiVWc9PQ==
this article is extremely misleading even if you are retired and choose not to return to work i e scientist your are charged with treason if a scientist writes an article or gives their public opinion on limitations on russian military capabilities they are charged for treason <url>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWmR5MG4xekpBU2hybDlNSkhQbl9UM0lDcUNBdzI2VW9ZUXpBWjNnR3ZRdUsyaDVteUYyZTljNnN0UTRjeTdZUWpHNlBKaTgwbWFiWGp1Q0VLXzFXbUE9PQ==
why do people add music like this to clips of people dying i know you might not like a side of war but you have to feel some sympathy,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaU3lycWZuaUFNdVJmcFB1TlNobjhBZXZWWUhKLV8yZGFxWGgtNDNVM25kV1RxZldqajhLVnB5aERZOEpPbHEzSFR3WlFqc05kOTNzVDVtQnNHcm8xTHc9PQ==
looks like an iron maiden album cover,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWi1hTE81Q3NaS2FUSHR0N0hiSjctbkVwMmMwRFV6RldNMGVrSGUwRzZPa1A0R0JyelhIOGszTG1FZzFjOENUNVJaWm4wcVVyQjkycFA3Q2Jua0tGZHBnN3lCcnh4R0pMdzFkamszSlpSQnc9
that column of pink mist that was brutal,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWW40SVY5YmMzZVNLeVJ5MUVLdFFRZVlOMmNBbjVMWEc1WkpwRW5fTGQ3U1dMeFE0cDBKZGlXNktQbExlM3podElpX2RBajJrMkhCcE5vZUV5NHZ4Q0Y3OVE0SjlYRENhRWxYa3gyV28yYjQ9
blyat,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNjhIZVNaNWZERXlVeGRGRXVRUll4MmNPVUMtZWhjeDA2cDJHRk1pdmNYRFBuSzAzVW5RWnBVQzR1S0lEZXVjRXFwS3pTQ2VUM0dRRnN4RDg5TVFGQmc9PQ==
 welcome to ukraine ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaYVFvQUd1UE5Rb1l0bmZQM2NVbkNvdndGMnJzWGdidW5vOUVJQXcxS0MzWmJkQVZpTmhFNVVnQmZPZGUtWFA2b3hZcUdrYXNjZkY1SndEWm1uckllVmc9PQ==
yeah so stop blaming india and have balls to fight russia,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaU0NROWlKTGc0dlFYb1d0WnlRN3RETG5LdllYcC03cUlHQXhjZ1I1WTI0aFFBYVZUZGV5NWtqQm5VUUk3YXg1MlpSUDVuUzJiVHZKWEZvM1ZtcFg2M2c9PQ==
ive done <number> tours in iraq and afghanistan ive done my fighting for queen and country what have you done big balls nothing but shit on your hands,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOWNFTEpWUzJ5OVRiX1NMZXZIdE5WSEhkMnVvSkwweUVDVjVPRHVwVTBxYmJ6VkNnMjJ3dVdEcjRGblZPejFZeFRQN0tjejlGQ19ra1p3WDgxQVlwMlhKLTJ1bzBJaDVpdERkZ0F1ODRrb2c9
nobody asked you to visit iraq and afghanistan you should have stayed in your country we know that your government is greedy,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaN0VsbDRqQ3VadV96bnVsSWZsbW5ZQkRvX2xmbjgzbW1Ma29acGtsYjVCREJYVkxvUmdWZnM5eERSVGtJM3dCQ1g1VWFCME42Q1dZQTlFblplblJtM1E9PQ==
most if not all of these men are dead by now they seems stoked so fuckm,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaSHA1bEdZWklLMXpZUnVnaFRfbVBQdEVyRUJQZ01BRWFPUHhWT0M3MzB4dWRUcGJ5UzlkNE1xYWFkTHdsSHRVcW1CRl83SGdxTkEwYTRva1Y5UllZeG5uZk1OZVRpbE4tWllPV2dvZ2lPN289
probably hit every single branch of the ugly tree on the way down too,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaUE0zbW1EZjV4WTFRNURWNmVLWUhudmVVZDVtNG40TEJpc00wMmcyUGF4MjhkS1kxQzJNMTRBbjJvYTl2c2d3ZTZoV1JQWUJ5eGt4Qzg0NUpRY014TnFNcTVYS3FkbnhrU3VLX01SbTg1ZEE9
those guys have been out there longer than a day their black and bloated they have been on the ground soaking up the sun for at least <number> days,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNac1lyZW1reWxlXzNYYURmallmaUk0ekVFSW5IMHIwTWNWTDlBczM5cEdnN19GQi1OTlV3ZmJwemFUaE1ORWdWSGFBNHo3UFl1ZzFQQkNPRjFzd0EwWlE9PQ==
that cartoon in the end was so random lol,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaQVFzaWZIc3ZlZ0dUaHhGWllyaUdBTjBOMTlrby1GZUVKdERTd0w2T1JLeVhuQks3YW01S0dsVzVxX0JLcjhHYzZtZmpoOG15RDh0VTl6T01XUkRZeDdsVzZtdjlXVURJZDBJV0M5NURicE09
youd expect people like me to defend you,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOHl1Q21UVFRrSWJOLUx2Y2FHdlNjY3cxdFhxb0tkVXJQdzJLdFdNbEFlUkpaYmZ2cTBFakNuZ192MjRtM0w0UlRsejZGc09tSXdmY1VsSWpqWEphQkxMMjlqelh3SFc2NElFelFETVZ6TXc9
im sure putin got some great tips about cracking down on his own citizens from that visit to north korea,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMGZNTXcwbWNLUUF0Q0YwWGhoR0ZmT0NyNjZFdkJJUzRhX195MmJ0LXdVYW92d3B6YnJOQkxZdUdRRzJGMFlYTTBhUlY4TzFRVzJOOUZDcnRkT281dXc9PQ==
why would you need to defend me we have our own army,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaUXdhZjk2Y3J1Yjh5a0prSVlOcjNQeHJPejNfb1lveUtlVEhsd0hHZ0RIanFja2ZHMThYRFFQLVhHajVPb0NqVDViTGpsdGN0eGhwenhvWHFfSmczbWc9PQ==
>ive done <number> tours in iraq and afghanistan ironic invaders talking against ukraine invasion is ironic,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaN2VkSGZ3WVhNRm1tZjFBQXV6cW4xMGNNTV80MEt3Y0lCVV9jeG9jSmtJd1ZMN0lzSkJ0bWZmU3gxRzY4aUFKWGRVRkVIZDJhMnFBRXBXZnIzVmJnWFE9PQ==
reading isnt your strong point,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaY29tcTdxZkxRSW1yenJDMk50YXlGTDBpbkxhakp3cWpHT0hpZjlMaGJyRHhfRGo3UGI2OHR6Si1TaDNmSUhnTFR0M3ExdEVjaW1FRFRjNG1CT29YSmtDR0xPZjZXSFFiNUN4ZnZpWVhNTms9
food for maggots and worms,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaa25UQnUwY1A4enZXcXFQbXZoeUU5dHloSUgzMUxLTjRNLTZOUUpURk4wNXc0dEdFNmRpNlViVnhUNWcyaUV6WXphYk5kM2kyLU9wNENVUW5yV0NxR3hfTEw3S2ZvZzh0MGVmMHZRREFDaTA9
am i supposed to feel remorseful its hard to find any feelings of sympathy for these invading barbaric and blood thirsty barbarians the russian military should get no sympathy for all vile wretched and nefarious things it has done to the people of ukraine,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaaWVYMGwxWnZrMHRpLXJaQkpTUE9zR004RmZpODVVTWw2OW1ST3V3emlKWUZQUkdLazdIT2dYMUdUdGdoNG0xVTQ4ZkVYcWgzVy1EaXZiRjFRa29iNHc9PQ==
send to the ruzzian air force look planes can actually hit military targets not hospitals,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaY2hHMUV1RTktV3lXVHlLdDE4dDRwQ0d0dlpnc3ZZRF9zNDJab0pld2RCaFNieWprcnU1RlRNLTdqNzZPUnRqYnlPc3VFNlFDNk1zZ3dyUjRuUV9ZdEE9PQ==
i wish we could by them here in canada where we build them,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaYVo2LUZYUHJFanhWYzJXbVBCRl9NZVhPZjJ2YWd0VDMwbGU2aGUtNGlSWWdOdE5WcVNqS2hwLUJ1bm9YenUyb0NMc2Q4X3lERU5XVWpXRUFBX24yOHc9PQ==
jesus christ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaZWxnOThHb2syeXNYbEVuU0ctcm83alBFRG85TGg3c2lNQ1lkbnRBVHRTZ3FNOVJGdHR2MExVcmFoOWJqT3B3XzVWWWx0RDk0d1RyMWN0eVlWVjMyVUE9PQ==
whoever pays to make these videos i appreciate the good you are trying to do but please stop hiring this voice actor his voice drives me away every time slava ukraini,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaYmtMZHkyMkxGcE1Va0Q4UmVQYzlkamFsRm5Wd0p2c1ZnMHFiaEZYS1B3Qkh5aS01cU1PMGZvb3BTbVJkRkI3ZVFmemUxSEVfcUhRa244TFVxc2pEblRMelNyUlBPUlVlZWZXTmJJQm1iRDA9
well we dont need any kind of defense from american or british people who are hypocrites schmucks,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMmRuUm9nb3VCaUhmdlNMamlpeTJrWEdOOTdjVENENXV6eHQzb0RvTHRVN1o0QU5YUTM0YWRwV1ZuM1BnaXhFcElVR0VXUnlqSzFiNU80T0x3Y0JFRHc9PQ==
shrapnel is specifically for attacking infantry not armoured vehicles or vehicles in general shrapnel doesnt go through metal like it slides right through flesh,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaR21Rd2p5enhvelEwNVRGQ0dxWmRfSE1pV1lGTl9mQW8waVEwMGh5OVZueUR4cWdsa1RRSHJJZjdGdDJlUUlycVRTNDVfRUFvdkZHdlhzbUFxR3hDTWh3cTcwOG5zU1JyNmlOeEJ5RHJqbG89
shrapnel is specifically for attacking infantry not armoured vehicles or vehicles in general shrapnel doesnt go through metal like it slides right through flesh,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaM2QxQ09Xckd3N19IV1p5Z0wwOE16TzZTWkh2TlAxX2pDZVIwNGhGZ3Z5RTFTWXozczJGTkFETG9fUVFHUzRNdUFKUUFiTkIwckprajNsYXNCMVF0Mmo5UE1CLUV0eWhzV1AzTEljbEwxNU09
okay and what about what ukraine was doing to its own citizens in <number> what do you call that,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaTUdzYnJZX1cydFBEaEp1N0dYTk1pYTJodFlhaGZVLWtVNjE3TGtZZnQ4YURVUklVZVh2bWlmWVNmaUdmc0VPdFNqMGpYRF9Qc1RyTDRFVWZubHRLemc9PQ==
hilarious yeah lets move few rocks so i can lay here pretending im dead well now he is too bad so sad fool,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaa296LWdtUjFITG9ZWW96ZnJtRkdJV1hJdjRxX21pc0xHWllhRi1ZcHVOOThsendXZ3BhdWV0VS1RWEcxbEFaejNibDUxc0J1dWljNHRvOGc3ZU03Sm9Nc1dWcHFydXVuVk85bWIzcUVCZUk9
fuk those terrorists up ukraine,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRTZtQkpSTThnWDdrVUFSUk92TTdDUTNIVXBfbFJqbENEVThObkZubHo0WC14NHZMMnZWYW1yQ2Y3dnNyeXotcEcxOGVMQ0d3dy1GN1B6aEpaV3ZwcEFMbzlXb2lhSFRETzdvdXpNanJkems9
<number> scared of <number> and then <number>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaQjlBcllkNTJSZjU3VVI1LXRqOVg1ZmtXSThiMUFoVjA1djBIX2F4QnNzSkVwUk1JYVNtemRwYngzN05RNUh1dzlGa2VjRy1LVHNuNFNTcnU2cWcwZVE9PQ==
you came to ukraine so take it like a bitch and dont cry us a river,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRC1MNF9keXBsTnVndWhfUk54dHpNbGVNQ2M4M0FUUDczTG1BSkl3bGk0VEJaZmQySVY5M1BhXzRWbGMwSFJod3JVdDJtQWgzYVN0N1dva2VZSlVuX1E9PQ==
splyat i am rolling xd well played,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaTkdkZ0FHR0RzVVRkdVpjbWx0RndvQ1paaHBvUzQwUlo2Q3NGelNuSmVIblFFbVRZbFNCcE9Rc0h4b1NZRm9IVU9NR3pHNjdMaEg2Y0tRYVBReG5uUDRmazhUR1djOWdISjFqVGJBVUdUMGc9
pretty low numbers tbh,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaaGJXS2NPU2RMS2Vva1h6ZnpzaGt3eUdiRGp2SVkzWFRyRjlDbGpUYU9WRmtiNlZnSGlfSVlJNHF2RDlxTl9BZ3MtVmpCU0RqMXJKUTNhQVdralZuMHc9PQ==
lol get the fuck out of ukraine you fucking orc,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaUHR3bWFCRExCZmZ5X0dqVVEwMlpiQWIxXzlYdk5EY0hpRjI5WWlQaUJMbUM1clBRTmxQajQ5aUlmNEhNQnZvckF0UFlYMXFZLU1CVFNIc3BlVnRROFE9PQ==
banter women in heaventhey know they are fckd whether they go back or forward might as well die with at least the hope their family will be protected at home wink wink,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRGEtVUFIWFY2VzhuV3BNanBNR2YxY3dUZml6MndUbWFpTXM1R29jUVgtWmZNMDJKZEJvNWJ3MnI4OGo2c1Nkd0EyX0Z6X3ByamVyV1l3OXd4VnV6c0E9PQ==
ptsd for the rest of his life not worth it comrades,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaaXU3QXJ4RDVGLWFkcGdNY2pjcmhUczlZS3h2YUFQSkJSbXdUS0hMRnhScVVHc0Vpb3cwZHg5NkNybGJyaHJ4YjNjZ0V1dkM3MTVpMEgwRUtuQ29BRHd3ckcwUGdfUGhmOVcyUk81QWszcjQ9
what a way to break up a bbq lol he was pissed because all the vodka burnt up,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNacUNlcjNsdHAtZVh0ZzJsRkFWWXk0RFp3ZC1xb2dhLW1qd0g3TnAwVHc4RFZjanNUSlRXaW00TDUtLXZ6dndyZUFNV2lJdTZ1VWpLNXo1UnlzSXo3VEE9PQ==
sorry for invading an independent country actually all of the should be <number> tbh,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaX0ppQ1dKQW1vX0FkV2J0WDgtdXN6M1ZfdFpLTHdNbWZQQlB4VkJzSWx3VEVPcFJaY1Q4M2FudEZCQlFkOVRNYkg1MmNaZms1TVZzVFZvRk56Q1piMkE9PQ==
<number> million year of human history on this planet and this is the shit ive lived to see were destined for more,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaY29YWHI5MXE5dDVBdG1DZ2NEampQdVRmbHZYb3M2andYU1RPQ2gzZGxBM0xOTi1LMVJXZGloSHVNRU1LT09aR0xBdnBBaVlYYXhaN3hOX292bFhEMVE9PQ==
tough potatoes ivan maybe you can learn a lesson from that,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMUZYQUFjSFFyOFgyUzU1ZmZEZk9rajM0YTNFeEp3dlZZM1FkQTZwZVE5ZkxHZHZrOU5LZ2ZzWFBRQ0E3Wjk4YUhxQTJfVFp2M1p0bEFYeTVhNGktVjRJQ3RSdWhiZVpVUlp3TFc2cFNKbTA9
i would give him an oscar if he pulled out of ukraine instead he is just feeling sad for being so dumb,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRU1QTDRwUWw0a1NmYlVjNDhzbXlyeFZySGNfZDhjX1NwT3Ytd1k3MEotVzlxcXFQNnZGQzI2WXY5VjFXSXV0U2NLMl92dmFVNjBKRDhIV2U2bmt1N1E9PQ==
i mean its not like they have a choice at this point,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaZUFlbDlZejdIWGdPdzNGMlFjblBWS1hjZUdwa0JGSV96UFFZS1lmMkVBbnRTWk5mWTM0TXBrUlJublhBdGVSb29XS0FHLWZDcmNfb0l2S2w0ejZVSWc9PQ==
ragdoll physics go brrrr,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaVllqNm9DaUJ5MFgxZjZnMjA1a3JlUXVSMWZCMzBTVklNbnNOb2tfMjRXdjFUUF9YNjJucUtvT09TdnF5TF8yWkc2UGowdkJNSkJVSVdZR0Vfa3BDeEZWZzVtOG82TjlqTFppSWkxeEU3c289
> i read this as orcs and tourists must be eliminated well orcs do like to go on vacation technically accurate,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaSFRHMl84THk1N3ZrLXVOaWFvQ0pjWUMwV05qNHpBd1h5OGRDRl91R0FsSVFQOW9WVjBIYzFKZ1JoTmZDUmJfUm9YMTBXYWNERnFwTHYtUnVuYnRkY0E9PQ==
tough position for any commander,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaSHV0SXNWeW9FRl9zVmY0YUpKVVFqTHZwa3FmRHZMcU96cVdfWG9fR0NhdHhNUkYxQUs1dmlGclNsSTEzZl9kS2RRUUlQOUo5OVdneUJiVlg0XzNRdnc9PQ==
yup my nephews dog thinks chasing my drone is the most fun ever,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaU3pZTTZVZEdFRi1GU3E4WExvcEg0UHE5Tkt6SG8yNHI1RXhHSmpWWnFDYTR0ZTFNWUVoRE8xZm1VemVWU2NTMmt3SDJSbGtHbFREelRhamFJNUxVUlE9PQ==
